date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-26 13:46:16,EdNorto52848218,,0,0,0,"Another nail in in #Bloomberg coffin as far as #BloombergForPresident is concerned. This rich little man thinks he can get elected pouncing on Trump only? He's as clueless as Communists #Warren and #Bernie",,,#Bloomberg #BloombergForPresident #Warren #Bernie,1199323488282120193,https://twitter.com/EdNorto52848218/status/1199323488282120193
2019-11-26 13:35:28,IsraelM52592217,CNN,0,1,3,"I looked in the mirror and said, ""#Bernie or #Warren are coming for my billions""",,,#Bernie #Warren,1199320767948709888,https://twitter.com/IsraelM52592217/status/1199320767948709888
2019-11-26 13:23:41,HalleFan7171,GeraldoRivera,0,0,0,"I have to admit it is kind of funny to see Bernie #Sanders (3 million net worth) and Elizabeth #Warren (10 million net worth) talk about the evil selfish rich people with #Bloomberg (54 billion net worth) and #Steyer (2 billion net worth) #dnc #DemocraticDebate",,,#Sanders #Warren #Bloomberg #Steyer #dnc #DemocraticDebate,1199317802496249856,https://twitter.com/HalleFan7171/status/1199317802496249856
2019-11-26 13:22:26,dpayne85,saiyanduckk,0,0,3,"Challenge accepted! Thanks Bernie love your fight!! #AndrewYang2020 #Bernie2020 #humanityfirst #YangGang #Warren #ElizabethWarren #Biden",,,#AndrewYang2020 #Bernie2020 #humanityfirst #YangGang #Warren #ElizabethWarren #Biden,1199317490766991361,https://twitter.com/dpayne85/status/1199317490766991361
2019-11-26 13:18:40,TaylorGillig,,0,0,1,"Free markets are the best way to uplift people and allow our nation to prosper. Not draconian top down government regulations. #gilligfortexas #texas #texleg #gop #texasgop #hd92 #Marxism #Seattle #heb #warren #FeelTheBern",,,#gilligfortexas #texas #texleg #gop #texasgop #hd92 #Marxism #Seattle #heb #warren #FeelTheBern,1199316541633728515,https://twitter.com/TaylorGillig/status/1199316541633728515
2019-11-26 13:13:37,dpayne85,DrJasonJohnson,0,0,1,"This is truth!!! I’ll never vote for @PeteButtigieg no chance #DNC we have an opportunity toEleect Someone who doesn’t talk down to us or spit bullshit hoping we believe it! #AndrewYang2020 #YangGang #Warren ",,@PeteButtigieg,#DNC #AndrewYang2020 #YangGang #Warren,1199315272672301056,https://twitter.com/dpayne85/status/1199315272672301056
2019-11-26 13:10:40,BratislavaLive,,0,0,0,"Beautiful and insightful article on #berniesanders #joebiden #warren https%3A//electronicintifada.net/blogs/ali-abunimah/what-could-bernie-sanders-victory-mean-palestine",,,#berniesanders #joebiden #warren,1199314527529177090,https://twitter.com/BratislavaLive/status/1199314527529177090
2019-11-26 13:08:05,nwkitdb,,0,0,0,"Robert Half Technology is hiring in #Warren, NJ! Click the link in our bio to apply: SQl Database Administrator #Database",,,#Warren #Database,1199313879223812096,https://twitter.com/nwkitdb/status/1199313879223812096
2019-11-26 13:01:55,ArabCenterWDC,,0,1,0,"#Buttigieg, #Warren, and #Bernie have signaled some willingness to leverage US support to condition #Israeli behavior.",,,#Buttigieg #Warren #Bernie #Israeli,1199312325288828928,https://twitter.com/ArabCenterWDC/status/1199312325288828928
2019-11-26 12:53:59,Ericthepatriot,,0,0,3,"Elizabeth Warren is a perpetual liar. She will never make America better. Filling her pockets - that's her only goal. Sad, pocahontas, very sad. #Warren TuesdayThoughts ",,,#Warren,1199310329810837507,https://twitter.com/Ericthepatriot/status/1199310329810837507
2019-11-26 12:50:37,Ohio_Buckeye_US,ewarren,22,389,318,"#Warren is a serial liar, she can no longer fool us. Lied about her parents eloping due to racism Lied about her kids going to public school Lied about getting fired due to pregnancy Lied about her Heritage List of Lies ",,,#Warren,1199309482418941952,https://twitter.com/Ohio_Buckeye_US/status/1199309482418941952
2019-11-26 12:46:55,ArchAppleIns,,0,0,0,"#Democrat #Warren Outlines Three-Year Path to ‘#MedicareforAll’ https://archapple.com/democrat-warren-outlines-three-year-path-to-medicare-for-all/",,,#Democrat #Warren #MedicareforAll,1199308550209556481,https://twitter.com/ArchAppleIns/status/1199308550209556481
2019-11-26 12:46:09,Z3itG3ist,,0,0,0,"#Warren https://twitter.com/i/events/1199082402347278336 #Bloomberg",,,#Warren #Bloomberg,1199308358580363265,https://twitter.com/Z3itG3ist/status/1199308358580363265
2019-11-26 12:32:00,__SnittyKitty__,GouldingBill,0,1,1,"There goes that ‘vote blue no matter who’ so we’d settle for a DNC Manchurian candidate. No we don’t want to no matter who. We want a POTUS who can and will bring BIG Structural Change for THE PEOPLE! Better to fight &amp; lose, than to not try at all. #Warren #Bernie 2020",,,#Warren #Bernie,1199304796894830592,https://twitter.com/__SnittyKitty__/status/1199304796894830592
2019-11-26 11:02:54,actionlimo,,0,3,3,"#limousine #rental #warren #nj #limousine #service #birthday #party #bus #Wedding #bentley #sweet 15#limousine #nj#limo #bus and #limousine #rental #nj #call #john 732 754 4660 #action #limousine #inc #643#south #ave #garwood #nj #www.actionlimos.com",,,#limousine #rental #warren #nj #limousine #service #birthday #party #bus #Wedding #bentley #sweet #bus #limousine #rental #nj #call #john #action #limousine #inc #ave #garwood #nj #www,1199282374925836288,https://twitter.com/actionlimo/status/1199282374925836288
2019-11-26 11:01:46,GetDenHygieJobs,,0,0,0,"Dental Hygienist - #Warren , NJ (http://tinyurl.com/wvzl7zn) Get Dental Hygienist Jobs",,,#Warren,1199282090451316736,https://twitter.com/GetDenHygieJobs/status/1199282090451316736
2019-11-26 10:34:56,GetComProgrJobs,,0,0,0,"Software Systems Engineer - #Warren , NJ (http://tinyurl.com/tovecmz) Get Computer Programmer Jobs",,,#Warren,1199275336095191040,https://twitter.com/GetComProgrJobs/status/1199275336095191040
2019-11-26 10:32:04,GetTelecommJobs,,0,0,0,"Equipment Engineer - #Warren , NJ (http://tinyurl.com/rw5gxt9) Get Telecommunication Jobs",,,#Warren,1199274614301560832,https://twitter.com/GetTelecommJobs/status/1199274614301560832
2019-11-26 10:24:08,infinitebritt,GalaxyClass33,0,0,0,"don't forget that after you beat him, whoever you pick has to BE PRESIDENT after that!!! #JoeBiden fans i'm looking at you #TeamPete this is for you #Harris I really mean it #Warren no seriously Beating Trump is only a MEANS TO AN END",,,#JoeBiden #TeamPete #Harris #Warren,1199272617401827328,https://twitter.com/infinitebritt/status/1199272617401827328
2019-11-26 10:02:33,ElectsWorld,,0,1,6," #USA, Democratic primary #poll (in #NewHampshire) : #Sanders : 16 % (-1) #Warren : 14 % #Buttigieg : 13 % (+7) #Biden : 12% (-9) #Gabbard : 6% (+3) #Yang : 4% (+3) #Harris : 3% (-5) #Booker : 2% (+1) #Steyer : 2% (+1) ... (Undecided: 21%) #Suffolk, 24/11/19",,,#USA #poll #NewHampshire #Sanders #Warren #Buttigieg #Biden #Gabbard #Yang #Harris #Booker #Steyer #Suffolk,1199267187095158785,https://twitter.com/ElectsWorld/status/1199267187095158785
2019-11-26 10:01:31,mjbluebugatti,Mike2020,0,0,0,"Many moons ago bought @TulsiGabbard hat n buttons. Then she started to freak me out. Know #Warren n #Sanders won’t win cause they want to tear down n start all over. Noone likes that. Then #MayoPete was my fav but scared some won’t accept him. Ok #MikeBloomberg tell me what’s up?",,@TulsiGabbard,#Warren #Sanders #MayoPete #MikeBloomberg,1199266929594245120,https://twitter.com/mjbluebugatti/status/1199266929594245120
2019-11-26 09:45:17,ElectsWorld,,1,0,4," #USA, Democratic primary #poll : #Biden : 30% (-2) #Sanders : 21% (+1) #Warren : 15% (-2) #Buttigieg : 9% (+1) #Harris : 5% #Yang : 4% (+1) #Klobuchar : 2% #Booker : 2% #Bloomberg : 2% (-1) #Steyer : 2% (+1) #Gabbard : 2% ... #MorningConsult, 24/11/19",,,#USA #poll #Biden #Sanders #Warren #Buttigieg #Harris #Yang #Klobuchar #Booker #Bloomberg #Steyer #Gabbard #MorningConsult,1199262843373342720,https://twitter.com/ElectsWorld/status/1199262843373342720
2019-11-26 09:02:52,KoumThamm,StevenSantee,0,0,0,"Pocahontas lying about her kids going to public school. Who lies more #Trump or #Warren? smh ",,,#Trump #Warren,1199252167451955200,https://twitter.com/KoumThamm/status/1199252167451955200
2019-11-26 08:46:19,WheresLizWarren,WheresLizWarren,0,1,0,"45 hours left to vote on where cutouts Elizabeth Warren & Bailey will go for their first field trip! LACMA’s Urban Lights installation & the Hollywood sign are neck and neck! VOTE BELOW #WheresWarren #WheresBailey #Warren2020 #Warren #LosAngeles #Vote #TeamWarren",,,#WheresWarren #WheresBailey #Warren2020 #Warren #LosAngeles #Vote #TeamWarren,1199248003824934913,https://twitter.com/WheresLizWarren/status/1199248003824934913
2019-11-26 08:35:28,tbsnewsdotnet,,0,0,0,"Democrat #Warren accuses rival #Bloomberg of trying to buy #US_presidential_election",,,#Warren #Bloomberg #US_presidential_election,1199245271437152256,https://twitter.com/tbsnewsdotnet/status/1199245271437152256
2019-11-26 08:23:11,AnnaPurnaPeak,ewarren,0,0,0,"How is taking selfies building a grassroots movement? #NoamChomsky thinks that Bernie is the only candidate building a mass political movement that’s had a lot of effect. It’s why the DNC establishment remains adamantly opposed to #Bernie while being more comfortable with #Warren ",,,#NoamChomsky #Bernie #Warren,1199242179597619200,https://twitter.com/AnnaPurnaPeak/status/1199242179597619200
2019-11-26 08:13:22,sdazxo,bpolitics,0,0,0,"@for those attending his presidential campaign in Phoenix read this @ewarren @MikeBloomberg #Warren #Arizona #Phoenix #MichaelBloomberg #DemocraticDebate",,@ewarren @MikeBloomberg,#Warren #Arizona #Phoenix #MichaelBloomberg #DemocraticDebate,1199239712499568640,https://twitter.com/sdazxo/status/1199239712499568640
2019-11-26 07:52:43,chirpingKatee,Harvard4Bernie,0,0,0,"Agree! (+) #Bernie #Warren #Yang. (-) #Biden #BUTTIGIEG. Disagree (+) #Steyer How is #Biden still pulling double digits? Biden &amp; Buttigieg most conservative. If you like your #healthinsurance you can keep it? No! #BUTTIGIEG problems~ military &amp; lies.",,,#Bernie #Warren #Yang #Biden #BUTTIGIEG #Steyer #Biden #healthinsurance #BUTTIGIEG,1199234512246517760,https://twitter.com/chirpingKatee/status/1199234512246517760
2019-11-26 06:52:40,MajorQuadDamage,,0,0,1,"The #DNC drops #Biden as he continues to decline in mental acuity. #Bernie they will never support (remember?). #MayorPete is unelectable (sorry Pete). #Yang becomes the electable one who can beat #Trump. DNC supports #Warren &amp; fucks Yang. FU DNC, #PresidentYang #Yahtzee!",,,#DNC #Biden #Bernie #MayorPete #Yang #Trump #Warren #PresidentYang #Yahtzee,1199219400601042945,https://twitter.com/MajorQuadDamage/status/1199219400601042945
2019-11-26 06:32:35,Jai_Cilento,TeaPainUSA,0,0,0,"☼ #Bernie or bust mfers! want change? thats were we are. #biden...i get has hx but hes as senile as trump, w/o the amphetamines (allegedly). #Warren cant take the needed states. Bernie has already! &amp; will bring about actual change. if change is possible, it's only w/bernie.",,,#Bernie #biden #Warren,1199214348838662144,https://twitter.com/Jai_Cilento/status/1199214348838662144
2019-11-26 06:07:17,jeezyjeezy1,wdunlap,0,0,0,"#SocialismKills #Healthcare #UniversalHealthcare #SocialistHealthcare #SocializedHealthcare #Medicare #Medicare4all #MedicareForAll #BernieSanders #ElizabethWarren #Bernie #Warren #Sanders #Democrats #DemocratsAreDestroyingAmerica #DemocratsAreCorrupt #DemocratsHateAmerica",,,#SocialismKills #Healthcare #UniversalHealthcare #SocialistHealthcare #SocializedHealthcare #Medicare #Medicare4all #MedicareForAll #BernieSanders #ElizabethWarren #Bernie #Warren #Sanders #Democrats #DemocratsAreDestroyingAmerica #DemocratsAreCorrupt #DemocratsHateAmerica,1199207980635492352,https://twitter.com/jeezyjeezy1/status/1199207980635492352
2019-11-26 05:44:39,HansDJurgenson,AlytaDeLeon,0,0,0,"#WARren is an FP train wreck ",,,#WARren,1199202285995225089,https://twitter.com/HansDJurgenson/status/1199202285995225089
2019-11-26 05:10:04,GrantSwanson88,,4,1,3,"#LGBTQ #Warren #Warren2020 #LGBTQIA @ewarren",,@ewarren,#LGBTQ #Warren #Warren2020 #LGBTQIA,1199193583116533762,https://twitter.com/GrantSwanson88/status/1199193583116533762
2019-11-26 05:09:38,jeezyjeezy1,,1,2,1,"Finland’s healthcare system still flounders, Dems’ ‘Medicare for All’ hardest hit. #SocialismKills #Healthcare #UniversalHealthcare #Medicare #MedicareForAll #Medicare4All #BernieSanders #Bernie #Warren #AOC #Socialism #Democrats #DemocratsHateAmerica",,,#SocialismKills #Healthcare #UniversalHealthcare #Medicare #MedicareForAll #Medicare4All #BernieSanders #Bernie #Warren #AOC #Socialism #Democrats #DemocratsHateAmerica,1199193470793142272,https://twitter.com/jeezyjeezy1/status/1199193470793142272
2019-11-26 05:07:42,MyBigAppleNY,,0,0,0,"ウォーレン候補の富裕税、離婚率の上昇を招く？Possible Warren’s Wealth Tax Effect : More Divorces Among The Rich. http://mybigappleny.com/2019/11/26/warren-d/ #warren #wealthtax",,,#warren #wealthtax,1199192987604963328,https://twitter.com/MyBigAppleNY/status/1199192987604963328
2019-11-26 05:03:48,mjbluebugatti,CaccioppoliMike,1,0,0,"That is unfair because #Warren and #Sanders are running on contributions so they have no debt to special interests. Bloomberg is using his own money and the same outcome happens.",,,#Warren #Sanders,1199192006578384901,https://twitter.com/mjbluebugatti/status/1199192006578384901
2019-11-26 04:58:52,dillonpete,IamKarenBoBaran,0,0,2,"How alarming. I know you’re a #Warren fan but this headline doesn’t reflect reality of the story. I thought the mantra of America’s left was removing trump, not crucifying their own. #disappointed you are happy to down @PeteButtigieg as a real chance at #46 Doesn’t make sense",,@PeteButtigieg,#Warren #disappointed,1199190764028219393,https://twitter.com/dillonpete/status/1199190764028219393
2019-11-26 04:53:51,mjbluebugatti,ant9124,0,0,0,"The point is middle America doesn’t want #Warren the leader",,,#Warren,1199189499819020288,https://twitter.com/mjbluebugatti/status/1199189499819020288
2019-11-26 04:40:23,DellaCooper3,ProudResister,0,0,0,"#warren",,,#warren,1199186111865638913,https://twitter.com/DellaCooper3/status/1199186111865638913
2019-11-26 04:35:49,mjbluebugatti,donorpuppet,0,0,0,"And if #Warren and #Sanders are presidential candidates (not VPs) I believe strongly #Trump will win again. I knew he would beat #Clinton when everyone I asked in #Philadelphia told me she was shady, not trustworthy and a snob. People just didn’t like her.",,,#Warren #Sanders #Trump #Clinton #Philadelphia,1199184961456218113,https://twitter.com/mjbluebugatti/status/1199184961456218113
2019-11-26 04:29:54,nomisunride,ProudResister,0,0,0,"#Warren! ",,,#Warren,1199183475175313409,https://twitter.com/nomisunride/status/1199183475175313409
2019-11-26 04:25:51,yangfrpres,DanPriceSeattle,1,0,4,"And we don't do this why? What say you, Politicians? #Sanders #Warren #JoeBiden #Bloomberg #Trump #Pelosi #McConnell #44percentmake18kperyear #UBI #FreedomDividend",,,#Sanders #Warren #JoeBiden #Bloomberg #Trump #Pelosi #McConnell #44percentmake18kperyear #UBI #FreedomDividend,1199182454415876096,https://twitter.com/yangfrpres/status/1199182454415876096
2019-11-26 04:22:31,mjbluebugatti,retherj,0,0,0,"Not true. #Sanders n #Warren do if they are turn out to be Presidential candidates instead of V.P.s",,,#Sanders #Warren,1199181615185977344,https://twitter.com/mjbluebugatti/status/1199181615185977344
2019-11-26 04:17:56,jevaun,,0,0,0,"TL;DR #Bloomberg isn't afraid that #Warren can't beat Trump. He's deathly afraid that she can.",,,#Bloomberg #Warren,1199180464092831744,https://twitter.com/jevaun/status/1199180464092831744
2019-11-26 04:07:20,B_blackbird2019,JillFilipovic,0,0,0,"#Warren recently claimed credit fr the people’s movement which she did nt help build.Everything she says she stands fr nw wer thr on the ballot in 2016 bt only then she chose 2 abandon the movement n endorse hillary n tat makes her opportunistic n duplicitous. Nt sexism bt facts.",,,#Warren,1199177794443345920,https://twitter.com/B_blackbird2019/status/1199177794443345920
2019-11-26 04:05:39,cortchie,ProudResister,0,0,1,"#WARREN",,,#WARREN,1199177370776662016,https://twitter.com/cortchie/status/1199177370776662016
2019-11-26 04:03:56,altonjab,ProudResister,0,1,1,"#warren is a fraud",,,#warren,1199176938008588289,https://twitter.com/altonjab/status/1199176938008588289
2019-11-26 03:58:19,KKushner6,KKushner6,0,0,0,"FYI: I'm a Boston Kushner #KushnerForWarren2020 #Warren @siano4progress @ewarren @SenWarren",,@siano4progress @ewarren @SenWarren,#KushnerForWarren2020 #Warren,1199175525790560256,https://twitter.com/KKushner6/status/1199175525790560256
2019-11-26 03:53:54,MerryDw54,,1,4,4,"Here’s why those billionaires could be wrong about a #Warren presidency tanking stocks ",,,#Warren,1199174413519900672,https://twitter.com/MerryDw54/status/1199174413519900672
2019-11-26 03:52:15,MOOneyMOOre4,design__hole,0,0,3,"#WARREN all the way!",,,#WARREN,1199173996744527872,https://twitter.com/MOOneyMOOre4/status/1199173996744527872
2019-11-26 03:48:19,MOOneyMOOre4,ProudResister,0,1,11,"#WARREN!!!",,,#WARREN,1199173006972669952,https://twitter.com/MOOneyMOOre4/status/1199173006972669952
2019-11-26 03:47:00,ProudResister,,176,1152,4727,"#BIDEN is out there talking about Republicans having an “epiphany.” #BUTTIGIEG is out there talking about building bridges to the religious right. #WARREN is out there talking about rooting out corruption in DC &amp; making our gov’t work for the American people. VOTE ACCORDINGLY.",,,#BIDEN #BUTTIGIEG #WARREN,1199172676108996608,https://twitter.com/ProudResister/status/1199172676108996608
2019-11-26 03:35:44,hvpco,,0,0,1,"Who you got? We are making our own #presidential #poll #bernie #trump #warren #biden #rogan #sasquatch #alien https://www.instagram.com/p/B5UFK2KH-dk/?igshid=8hn62bc35jfz",,,#presidential #poll #bernie #trump #warren #biden #rogan #sasquatch #alien,1199169843267698688,https://twitter.com/hvpco/status/1199169843267698688
2019-11-26 03:16:51,10WallStreet,,0,1,1,"Prediction: #Biden Will DROP OUT Of #Democrats Primary Race After #Iowa Caucus. He's Toast. &amp; #Bloomberg2020 KNOWS IT. #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #drudge #npr #nyt #pelosi #wapo @realDonaldTrump #aoc #bernie #warren #Buttigieg #gop #schiff #dems",,@realDonaldTrump,#Biden #Democrats #Iowa #Bloomberg2020 #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #drudge #npr #nyt #pelosi #wapo #aoc #bernie #warren #Buttigieg #gop #schiff #dems,1199165089984765952,https://twitter.com/10WallStreet/status/1199165089984765952
2019-11-26 03:15:16,Balkingpoints,peterdaou,0,0,0,"Does this include #Bernie militants who viciously harassed female HRC supporters last time? And are now trying to smear #Warren like they did HRC? You're lost Peter #Dem2020",,,#Bernie #Warren #Dem2020,1199164690154213376,https://twitter.com/Balkingpoints/status/1199164690154213376
2019-11-26 03:11:28,KENNYBOO93,DMandicino,1,0,3,"By who I don’t comment on #warren post at all i mind my business cuz that’s what the lord put me on this earth to do! I would love receipts on this",,,#warren,1199163734054318081,https://twitter.com/KENNYBOO93/status/1199163734054318081
2019-11-26 03:10:52,10WallStreet,,0,1,1,"#Pelosi Needs to Wean #Democrats Off Their #Hillary Bitterness. #Clinton &amp; #Biden are NOT The Future of #Democrat Party. #Warren #Buttigieg &amp; #Bernie ARE. Don't Make THIS HUGE MISTAKE. #msnbc #foxnews #nytimes #cnn #wsj #politico #huffpost #drudge #npr #wapo @realDonaldTrump",,@realDonaldTrump,#Pelosi #Democrats #Hillary #Clinton #Biden #Democrat #Warren #Buttigieg #Bernie #msnbc #foxnews #nytimes #cnn #wsj #politico #huffpost #drudge #npr #wapo,1199163582799384576,https://twitter.com/10WallStreet/status/1199163582799384576
2019-11-26 03:06:16,totallytuna,,0,0,4,"Tonight at the #Warren rally in #DesMoines, Elizabeth talked about the billionaires who were all upset about her wealth taxes w/ a cute lil smile to show what she thinks about their whining... and I screamed “YAS QUEEN!!!!” because we STAN a queen of shade in this house",,,#Warren #DesMoines,1199162427214106625,https://twitter.com/totallytuna/status/1199162427214106625
2019-11-26 03:00:51,KENNYBOO93,,3,11,47,"We the #KHive are literally minding our own business &amp; coming together in this time of fellowship &amp; now #warren supporters are just coming outta nowhere poking the hive for absolutely no reason (there will be consequences) #shotsfired",,,#KHive #warren #shotsfired,1199161064035885056,https://twitter.com/KENNYBOO93/status/1199161064035885056
2019-11-26 02:59:54,SaundraBales,,0,0,0,"@JoeBiden #Warren #Sanders You're killing me man, ""You should vote for Trump"". I'll #VoteBlue NoMatterWho, hurling that insult won't score primary votes. What are your immigration policies? #Deportation #thewall #DACA #ChildrenInCages #keepfamiliestogether",,@JoeBiden,#Warren #Sanders #VoteBlue #Deportation #thewall #DACA #ChildrenInCages #keepfamiliestogether,1199160825602170881,https://twitter.com/SaundraBales/status/1199160825602170881
2019-11-26 02:49:35,quinceedward3,leahmcelrath,0,0,0,"Unless Bloomberg is working for Russians I’d say build a coalition #Warren. This is not a normal election. Are you in denial? You’re at war, an FBI confirmed information war and a foreign led political influence campaign.",,,#Warren,1199158228225003521,https://twitter.com/quinceedward3/status/1199158228225003521
2019-11-26 02:43:22,FerGLlovet,,1,0,0,"I applaud @MikeBloomberg joining the race. It’d be epic to see him going against @realDonaldTrump . He’d be a stronger candidate than #Warren or #Sanders because voters might be run away from candidates ultra socialist like Sanders or moderately socialist like Warren.",,@MikeBloomberg @realDonaldTrump,#Warren #Sanders,1199156664697528320,https://twitter.com/FerGLlovet/status/1199156664697528320
